Date,Account Creations,Active Users,Active Users Acct Creation On Or After Regwall,Active Users Acct Creation On Regwall,Active Users Purchase On Or After Paywall,Active Users Purchase On Or After Regwall,Basic Subscriber Active Users,Basic Subscriber DAU Per MAU,Basic Subscriber Minutes,Basic Subscriber Page Views,Basic Subscriber Total Users,DAU Per MAU,Digital Subscriber Active Users,Digital Subscriber DAU Per MAU,Digital Subscriber Minutes,Digital Subscriber Page Views,Digital Subscriber Total Users,Event Click Active Users,Event Clicks,Event Registration Click Active Users,Event Registration Clicks,Minutes,New Subscription Finishes,New Subscription Starts,Newsletter Signup Active Users,Newsletter Signups,Newsletter Unsubscribes,Non Registrant Active Users,Non Registrant DAU Per MAU,Non Registrant Minutes,Non Registrant Page Views,Non Registrant Total Users,Page Views,Paywall Active Users,Paywall Conversion Rate,Paywall Views,Print Subscriber Active Users,Print Subscriber DAU Per MAU,Print Subscriber Minutes,Print Subscriber Page Views,Print Subscriber Total Users,Purchase Active Users,Purchases,Registrant Active Users,Registrant DAU Per MAU,Registrant Minutes,Registrant Page Views,Registrant Total Users,Regwall Account Creations,Regwall Active Users,Regwall Conversion Rate,Regwall Purchases,Regwall Views,Site License Active Users,Site License By Domain Active Users,Site License By Domain DAU Per MAU,Site License By Domain Minutes,Site License By Domain Page Views,Site License By Domain Total Users,Site License By IP Active Users,Site License By IP DAU Per MAU,Site License By IP Minutes,Site License By IP Page Views,Site License By IP Total Users,Site License DAU Per MAU,Site License Minutes,Site License Page Views,Site License Total Users,Subscriber Active Users,Subscriber DAU Per MAU,Subscriber Minutes,Subscriber Page Views,Subscriber Total Users,Subscription Renewal Finishes,Subscription Renewal Starts,Total Users
2025-02-20,739,56183,545,541,15,17,228,0.200175593,46842,575,234,0.050186963,1473,0.219163815,282902,4518,1530,34,0,79,0,82077,86,2497,128,273,0,32961,0.036718639,644179,44261,33659,108649,1393,0.010768126,2234,745,0.182553296,135044,2215,780,91,92,3626,0.073563125,357632,9053,3892,708.0,22111,0.024465793,0.0,26524,21016,9457,0.159531039,1698055,22797,9817,12015,0.060523479,1754898,25204,12647,0.08400016,3452953,48001,22003,2448,0.206599713,466533,7318,2546,3,32,58395
2025-02-19,892,72217,658,655,41,21,263,0.230904302,53905,778,274,0.065426276,1662,0.250301205,372085,5204,1707,21,0,113,0,105802,73,801,92,187,0,44285,0.049868193,717180,55473,44988,135638,1951,0.021014864,3110,889,0.2186424,167586,2635,913,76,76,4875,0.099422838,517351,11721,5101,871.0,32759,0.020302376,0.0,37917,26251,11805,0.201687994,2250026,28495,12088,14636,0.075111492,2267799,31294,15137,0.106852984,4517825,59789,27059,2818,0.239300272,594068,8630,2898,9,29,74133
2025-02-18,895,66400,671,668,21,19,263,0.232332155,47312,667,269,0.062659125,1636,0.250459277,351436,4997,1667,21,0,63,0,103730,44,1033,85,147,0,41249,0.048310723,731310,53168,41887,127031,1663,0.012627781,2660,865,0.215926111,154402,2380,891,54,55,4395,0.092557493,542312,10882,4584,883.0,29786,0.022477556,0.0,35059,24584,11095,0.196678012,2307497,26604,11317,13872,0.074887038,2087703,28310,14252,0.105394027,4395200,54914,25181,2766,0.239066551,553312,8053,2829,6,32,68001
2025-02-17,619,40431,494,490,11,13,109,0.097933513,19197,334,115,0.039702928,773,0.121064996,146052,2392,801,12,0,38,0,52098,38,334,68,150,0,26153,0.031786101,543895,34020,26608,75775,554,0.019855596,965,525,0.133079848,80519,1361,542,36,36,2038,0.044467718,239389,5524,2189,605.0,19981,0.024368587,0.0,22940,13601,4920,0.090172648,842245,12986,5149,8866,0.050691534,1253295,19139,9129,0.061419314,2095540,32125,14083,1409,0.123261307,246321,4095,1460,5,14,41536
2025-02-16,361,18860,273,272,4,4,74,0.066968326,13436,240,77,0.018910415,514,0.080932137,86715,1245,532,16,0,12,0,19943,9,232,27,57,0,14516,0.017932677,295004,19720,14886,33717,321,0.012461059,550,294,0.07550077,51988,743,308,12,12,1290,0.028490658,168383,3333,1375,355.0,9965,0.026976285,0.0,11813,3722,2483,0.046203945,374929,5408,2618,1249,0.007420125,205659,3021,1379,0.017350606,580588,8429,3987,884,0.077892325,152176,2230,919,8,7,19636
2025-02-15,246,17227,190,190,2,1,61,0.054464286,20459,187,63,0.017059915,423,0.066197183,74533,1056,453,5,0,8,0,17131,8,99,13,31,0,13371,0.016312483,262812,17033,13736,29424,358,0.005586592,538,254,0.064878672,37933,620,265,6,6,1176,0.025609756,135043,2972,1249,242.0,9140,0.020948181,0.0,10730,3167,2116,0.038795079,341428,4991,2248,1056,0.006111394,155099,2555,1189,0.014406128,496527,7546,3432,741,0.064846416,133092,1869,784,9,10,18030
2025-02-14,400,40623,290,289,6,4,187,0.165780142,41471,497,194,0.039586314,1305,0.203302695,259575,3408,1341,23,0,43,0,88937,22,328,43,80,0,24768,0.029705215,467877,31750,25258,75132,1007,0.005958292,1476,695,0.176620076,130956,1799,715,23,23,2615,0.056194262,298365,5781,2804,388.0,16815,0.017385049,0.0,19657,14016,7164,0.130204831,2948715,16757,7391,7016,0.039509399,1187956,15126,7396,0.062213424,4136671,31883,14666,2189,0.190795781,432117,5710,2252,7,10,41924
2025-02-13,585,54011,437,434,24,17,237,0.209363958,42975,588,246,0.052778258,1587,0.247273294,263811,4335,1627,18,0,72,0,72126,37,467,68,107,0,32545,0.039165402,697146,41214,33132,99687,1425,0.016842105,2135,904,0.228976697,133354,2525,925,41,41,3828,0.082043808,436733,8430,4066,574.0,22686,0.019531599,0.0,26274,19759,9379,0.17098115,1395117,20873,9649,10575,0.059415119,1356247,21696,10975,0.087294399,2751364,42569,20472,2730,0.237618592,440766,7456,2800,14,20,55651
2025-02-12,567,47018,414,411,22,12,234,0.208928571,42332,718,238,0.046151143,1381,0.216899639,287117,4135,1413,20,0,60,0,79628,35,510,55,118,0,27849,0.03384839,636015,36789,28405,92153,985,0.022335025,1522,774,0.197499362,151393,2401,791,42,42,3104,0.066426982,510590,7382,3308,558.0,18142,0.022551476,0.0,21710,17952,8397,0.154098842,1596474,19802,8688,9651,0.054261474,1551848,20893,10139,0.079425194,3148322,40695,18702,2392,0.209622294,481640,7268,2445,3,23,48589
2025-02-11,599,51255,466,462,13,13,218,0.194991055,38153,653,225,0.050269664,1309,0.207448494,331904,3800,1346,24,0,50,0,74360,31,431,67,121,0,30491,0.03714804,716195,40261,31171,99002,986,0.01319797,1594,736,0.187229713,121611,2136,758,32,32,3217,0.068836393,383130,7898,3432,590.0,19554,0.023740384,0.0,23199,19415,8543,0.157344139,1365781,20262,8823,11061,0.062658615,1501399,23954,11490,0.086469514,2867180,44216,20155,2266,0.199103769,492128,6608,2332,4,25,53049
2025-02-10,816,69697,606,604,18,12,244,0.221014493,48075,851,252,0.069910717,1419,0.228098376,296643,4168,1452,22,0,47,0,98127,46,441,71,130,0,45837,0.057009776,917224,58241,46542,128847,1216,0.014802632,2014,770,0.198300283,152805,2426,788,50,50,4017,0.0874135,444263,9805,4217,794.0,33122,0.018254662,0.0,38885,22460,9203,0.172460319,1783540,23394,9402,13551,0.080327927,2242965,29935,13904,0.103665207,4026505,53329,22974,2435,0.216926503,498701,7452,2494,3,12,71266
2025-02-09,467,30681,347,347,1,1,61,0.056066176,23193,219,68,0.032303032,324,0.052863436,60095,986,338,8,0,4,0,23671,8,137,12,21,0,26578,0.034596095,548675,32071,26961,46688,331,0.003021148,515,204,0.053459119,33910,525,218,7,7,1476,0.033162578,200683,4088,1605,463.0,22545,0.015204627,0.0,25339,3496,1987,0.03825347,354192,5386,2144,1517,0.009557411,198746,3410,1655,0.016991082,552938,8796,3791,590,0.053359863,117250,1731,625,5,5,31496
2025-02-08,473,31598,330,330,4,2,70,0.063926941,14719,193,74,0.033246354,380,0.061548429,68632,1048,399,5,0,10,0,23757,10,108,18,24,0,27269,0.035638251,563541,32236,27649,46432,312,0.012820513,466,222,0.0578125,34168,593,238,10,10,1500,0.033612692,175589,3924,1606,468.0,22799,0.014291282,0.0,25087,3686,2173,0.041596478,377796,5254,2330,1522,0.009428294,190082,3178,1672,0.017654779,567878,8432,3993,672,0.060420788,117519,1834,711,8,3,32489
2025-02-07,450,38990,307,307,6,5,179,0.161552347,29787,399,183,0.041047679,1081,0.173682519,190160,2871,1118,15,0,55,0,51038,19,305,50,68,0,24697,0.032419611,470067,31316,25291,70595,714,0.008403361,1066,590,0.152652005,90377,1685,607,26,26,2451,0.054260477,285881,5713,2624,440.0,16769,0.018166755,0.0,19484,13088,6170,0.117391883,1075603,14587,6418,6993,0.042479908,919620,14005,7448,0.06172333,1995223,28592,13786,1853,0.165136797,310455,4962,1911,5,26,40550
2025-02-06,603,47044,424,422,8,7,187,0.168316832,35612,497,190,0.049425883,1078,0.172287039,173671,2862,1121,14,0,63,0,54935,27,311,86,152,0,31037,0.040672418,508026,38415,31830,81735,709,0.011283498,1112,572,0.148071447,89608,1543,595,30,30,2791,0.061038819,317909,6530,3030,582.0,22301,0.019045908,0.0,25379,14784,6656,0.125862754,1081149,14938,6959,8322,0.050515045,1088258,16921,8847,0.069474011,2169407,31859,15614,1838,0.163102316,299155,4912,1907,6,22,48898
2025-02-05,710,64559,533,527,14,17,244,0.219227314,46279,626,256,0.067810016,1323,0.210534691,238360,3543,1359,17,0,133,0,77326,36,403,236,334,0,42080,0.055193038,729136,52449,42552,111780,1003,0.013958126,1530,724,0.185879332,123341,1936,742,42,42,4127,0.089329004,483919,9616,4301,690.0,30869,0.01713606,0.0,35675,20570,8437,0.159414265,1396446,18715,8703,12392,0.075579871,1619741,24847,12811,0.096860623,3016187,43562,21280,2296,0.202344232,408631,6129,2362,2,22,65827
2025-02-04,611,53520,404,399,8,8,248,0.225865209,47079,664,248,0.057926592,1315,0.2104,250173,3590,1352,15,0,42,0,75729,29,333,55,105,0,33878,0.045574456,622984,42356,34362,95243,637,0.01255887,1049,662,0.170005136,114925,1806,685,29,29,3388,0.074753983,488649,8109,3568,582.0,25087,0.015941286,0.0,29033,17750,7795,0.149266593,1411533,17389,8043,10215,0.064150872,1607089,21300,10627,0.085779457,3018622,38689,18419,2227,0.197341604,412326,6068,2287,9,17,54810
2025-02-03,578,51206,405,402,10,8,191,0.176524954,36891,563,196,0.057336152,1238,0.200420916,222773,3560,1268,15,0,60,0,61663,35,354,79,145,0,31845,0.044085277,532223,39549,32369,91172,464,0.021551724,832,662,0.172530623,102201,2023,681,36,37,2854,0.064532176,348031,7011,3038,553.0,23756,0.01707132,0.0,28625,17975,7373,0.143956108,1160204,17074,7564,10708,0.070121213,1296122,21354,11069,0.090156288,2456326,38428,18475,2094,0.18827549,362396,6165,2148,5,21,52518
2025-02-02,386,14471,272,272,1,2,41,0.038281979,11867,121,45,0.016622366,291,0.047494696,42120,782,313,3,0,3,0,14865,3,101,11,32,0,11201,0.015827619,234801,15219,11508,27036,143,0.006993007,254,164,0.043191994,23851,441,176,4,4,1020,0.023451511,137986,2964,1126,384.0,7975,0.034017009,0.0,9660,2840,1626,0.032275993,266061,4459,1768,1228,0.008470309,174661,3034,1376,0.0148702,440722,7493,3130,498,0.045206972,78038,1359,536,9,5,15210
2025-02-01,270,22642,190,189,1,1,61,0.055912007,5300,135,65,0.025648084,396,0.064067303,56127,894,423,9,0,4,0,17101,8,119,8,25,0,18939,0.026295329,374855,23169,19289,35045,128,0.0078125,206,240,0.062434964,29907,662,248,10,10,1147,0.026004353,123402,2755,1246,265.0,14878,0.012659071,0.0,17189,3155,2094,0.041061239,282609,4717,2269,1070,0.00727906,152299,2708,1225,0.016283199,434908,7425,3485,698,0.062679598,91334,1691,737,3,8,23467
2025-01-31,517,49617,376,368,11,10,194,0.177007299,36428,507,202,0.056213611,1200,0.193174501,211261,2922,1236,26,0,47,0,58213,38,415,41,76,0,33581,0.046879035,522921,41116,34153,84202,1177,0.009345794,1856,647,0.167833982,126285,1822,668,41,41,2773,0.062369267,267841,6655,2968,487.0,24787,0.015318802,0.0,27743,14209,6961,0.135784648,1221049,15855,7217,7304,0.049002704,1103982,15295,7747,0.072560054,2325031,31150,14858,2043,0.183162991,376413,5265,2108,4,10,51119
2025-01-30,587,50415,414,412,9,5,203,0.18675253,41265,565,209,0.058814128,1113,0.181093394,227445,3581,1167,16,0,73,0,67984,39,992,66,138,0,33130,0.047666253,565462,41673,33735,89827,1028,0.008754864,1604,596,0.156966026,126342,1801,620,45,47,2657,0.060648254,299949,6824,2871,558.0,22914,0.018063615,0.0,25979,16316,6970,0.138376017,1361267,15811,7299,9557,0.066479779,1455405,19532,10052,0.086019465,2816672,35343,17158,1916,0.173613628,395544,5967,2000,2,31,52098
2025-01-29,789,69289,580,575,18,11,249,0.231627907,51377,694,259,0.084217883,1459,0.239062756,264969,4158,1508,21,0,35,0,87052,83,1374,72,149,0,45409,0.067920199,754788,57032,46228,121906,1585,0.011356467,2390,820,0.218259249,142410,2478,848,93,94,4088,0.095060925,445542,9926,4337,766.0,32750,0.017632395,0.0,37159,21756,9414,0.189607251,1698240,21852,9757,12718,0.092432028,1863917,25734,13387,0.119117623,3562157,47586,22718,2530,0.231092437,459393,7338,2618,2,31,71484
2025-01-28,1470,94084,1166,1160,27,24,270,0.252572498,50915,795,272,0.120901531,1682,0.281317946,304258,4991,1721,25,0,19,0,105406,67,772,101,193,0,65106,0.102811339,1309478,81842,65900,168249,1845,0.014634146,2834,904,0.24531886,160196,2704,938,69,70,5978,0.143674293,674690,16718,6232,1446.0,50590,0.023103749,0.0,57407,28295,10507,0.218955134,1730429,25642,10804,18193,0.141072564,2091881,35511,18763,0.16380014,3822310,61153,29141,2859,0.26548426,516338,8514,2934,5,28,96019
2025-01-27,1096,78319,856,846,20,19,296,0.287378641,49485,699,302,0.110498633,1887,0.327036395,311979,4928,1911,14,0,20,0,95888,65,1060,86,139,0,51006,0.088220033,914903,63432,51480,141008,2053,0.009741841,3115,1056,0.298473714,162488,2830,1070,65,66,5317,0.139104728,515788,12302,5493,1067.0,39448,0.021513484,0.0,46630,26835,11854,0.262204428,1849867,26341,11999,15332,0.133662287,1945679,30441,15623,0.172327432,3795546,56782,27303,3244,0.313369397,525852,8467,3288,13,18,79442
2025-01-26,380,19258,290,288,3,3,59,0.058882236,7136,181,65,0.029207243,318,0.057473342,49197,895,344,2,0,6,0,16994,16,177,16,29,0,15629,0.029007806,317562,19851,16012,32953,347,0.008645533,572,183,0.054286562,27089,512,204,15,16,1219,0.034287804,139245,3239,1330,368.0,11441,0.025213006,0.0,13396,3157,1772,0.041556249,281090,4685,1900,1397,0.01356416,196961,3571,1542,0.022317263,478051,8256,3430,562,0.056658937,84476,1601,615,15,2,20108
2025-01-25,358,24022,267,267,3,4,58,0.058116232,10256,168,64,0.036717188,383,0.06934637,52713,993,420,6,0,0,0,19784,10,185,25,32,0,19895,0.037213696,376108,24542,20276,38460,409,0.007334963,634,238,0.071002387,42989,630,258,8,8,1371,0.039010926,140444,3408,1467,354.0,15306,0.017557704,0.0,17464,3564,2232,0.052675053,363201,5501,2414,1348,0.013163291,200377,3210,1498,0.025338775,563578,8711,3896,679,0.068606648,105958,1791,742,6,4,24878
2025-01-24,660,59462,506,506,16,8,183,0.183366733,38799,510,184,0.092386956,1248,0.227198252,192447,3096,1280,14,0,11,0,69673,43,531,54,107,0,42320,0.08059187,815064,52114,42891,99046,1065,0.015023474,1653,729,0.219512195,128172,1978,752,40,40,3003,0.086501901,354272,7173,3156,653.0,32772,0.015500077,0.0,36629,15819,7251,0.173071415,1315378,16488,7502,8688,0.08548741,1333403,17659,9049,0.113427934,2648781,34147,16433,2164,0.220299298,360841,5597,2220,8,15,60821
2025-01-23,604,52479,433,430,9,6,196,0.19858156,38538,575,199,0.086855563,1272,0.236783321,238927,3449,1315,16,0,17,0,71602,52,804,48,93,0,33442,0.068115806,751413,42876,34015,94441,1118,0.008050089,1790,667,0.206757595,122892,1866,692,58,59,2969,0.089004137,337346,7052,3150,578.0,24663,0.017565923,0.0,28818,17513,7491,0.185141247,1305987,17081,7737,10251,0.107773666,1499380,21504,10660,0.13339376,2805367,38585,18097,2137,0.222650552,400999,5902,2208,1,29,54042
2025-01-22,682,57414,508,507,14,11,210,0.214943705,44270,510,218,0.099551952,1375,0.261556021,271919,3748,1408,15,0,23,0,85212,33,806,44,86,0,38369,0.081419456,942788,48838,38903,102635,1260,0.011111111,1973,760,0.241423126,153367,2257,777,38,38,3461,0.107098651,431514,8186,3623,673.0,27495,0.018678531,0.0,31653,18137,8107,0.206980188,1626274,18441,8284,10131,0.115952479,1640812,20620,10439,0.147618505,3267086,39061,18614,2349,0.250213038,470024,6525,2407,1,21,58732
2025-01-21,512,37561,389,387,8,8,196,0.205450734,38926,554,198,0.068929637,1097,0.213548764,212206,3251,1128,15,0,14,0,57130,48,1246,43,100,0,22848,0.051215723,482263,30905,23307,73911,881,0.00908059,1423,584,0.190912063,119158,1789,604,51,51,2349,0.075908871,261075,6083,2508,498.0,13756,0.028371381,0.0,16670,13547,6023,0.160493498,1099816,14539,6219,7581,0.094343849,1213436,16760,7839,0.11768334,2313252,31299,13964,1878,0.205290774,370342,5596,1932,3,13,38614
2025-01-20,347,14814,260,258,5,5,64,0.067297581,9270,166,67,0.028137821,320,0.063706948,69581,1032,334,10,0,1,0,16986,17,184,25,48,0,10924,0.025314578,231748,15309,11297,28971,295,0.016949153,572,168,0.056262559,29760,594,179,16,16,1092,0.036221308,141533,3463,1213,340.0,6798,0.037900875,0.0,8523,3427,1773,0.048428068,284951,4454,1919,1670,0.022299075,251722,3936,1797,0.031463171,536673,8390,3700,554,0.061816559,108877,1798,582,10,8,15675
2025-01-19,250,11195,196,195,2,2,43,0.045120672,5859,137,49,0.021462971,238,0.047382043,36515,693,258,3,0,2,0,12354,4,124,7,8,0,8608,0.020131011,176063,11801,8926,21079,258,0.007751938,470,136,0.045745039,13767,359,145,4,4,850,0.028468082,117946,2500,923,245.0,5681,0.034494896,0.0,6905,2136,1285,0.035247003,233443,3248,1409,862,0.011663464,157272,2339,951,0.019805285,390715,5587,2349,418,0.046703911,56141,1190,453,7,4,11817
2025-01-18,196,13035,143,143,2,4,49,0.050515464,8086,145,57,0.024446049,326,0.063597347,64398,872,359,1,0,1,0,15156,4,125,11,20,0,10013,0.02293267,195697,13108,10337,23265,279,0.007168459,488,202,0.066953928,68086,449,209,7,7,950,0.031338655,123752,2486,1046,193.0,6909,0.020845481,0.0,8233,2488,1647,0.044593058,292717,4070,1797,853,0.011235807,155857,2122,958,0.02260236,448574,6192,2743,580,0.063582548,141188,1477,628,5,5,13764
2025-01-17,424,43446,309,305,8,13,243,0.247706422,54516,721,245,0.079384453,1269,0.245170015,289446,3231,1307,17,0,5,0,75339,28,359,27,70,0,27292,0.06099766,488394,34368,27738,80523,1238,0.006462036,1863,655,0.214332461,132148,1811,677,30,31,3116,0.100283213,367723,6604,3269,406.0,19219,0.015888523,0.0,22595,15251,8249,0.219662876,1811140,18136,8449,7127,0.090099999,1376330,15639,7434,0.134299049,3187470,33775,15802,2170,0.234899329,476285,5767,2232,3,13,44582
2025-01-16,478,40402,355,353,13,7,196,0.202061856,42180,531,203,0.073803987,1081,0.208727554,212794,3128,1124,19,0,16,0,60649,27,417,37,93,0,25049,0.056050821,483857,32602,25674,75292,1013,0.012833169,1571,571,0.186967911,119538,1834,588,30,31,2674,0.086610093,315290,6293,2850,464.0,17138,0.020702123,0.0,20124,13674,6441,0.17261155,1230178,14468,6628,7442,0.093925511,1233641,16389,7776,0.12036654,2463819,30857,14264,1852,0.200976668,374952,5523,1920,6,24,41899
2025-01-15,522,37339,370,369,6,1,187,0.191794872,39597,555,194,0.068165969,1033,0.199190127,166965,3033,1059,15,0,18,0,46397,48,831,36,81,0,23395,0.052416608,444103,30585,23942,69301,758,0.007915567,1165,595,0.195081967,92229,1851,620,53,53,2337,0.075677601,238106,5541,2500,504.0,15766,0.02369213,0.0,18641,12344,5229,0.139106145,818100,12201,5496,7235,0.09107044,981358,15503,7626,0.108333918,1799458,27704,13046,1818,0.196838458,300570,5459,1876,5,21,38747
2025-01-14,507,44312,364,362,15,10,235,0.237854251,41972,585,238,0.078718952,1273,0.243124523,202764,3400,1307,25,0,13,0,62922,35,416,43,67,0,26713,0.057919135,522942,34921,27334,83176,1190,0.012605042,1828,682,0.223753281,108359,1955,712,45,45,3106,0.098706581,387208,7260,3268,496.0,18541,0.019489211,0.0,21781,16025,6874,0.178931202,1139228,15940,7099,9105,0.113681766,1371542,19104,9423,0.138779434,2510770,35044,16596,2192,0.236385204,353499,5944,2259,6,28,45676
2025-01-13,501,41187,351,350,7,5,210,0.21761658,30625,507,213,0.070079647,1226,0.239312903,190718,3358,1258,20,0,20,0,54684,29,427,31,73,0,25019,0.051060434,511590,32793,25525,78081,1035,0.006763285,1553,680,0.228034876,108266,1934,693,32,32,2766,0.089784789,294389,6372,2917,489.0,15655,0.022146508,0.0,18768,14435,6345,0.169145873,999135,15366,6572,8163,0.110749318,1145154,17720,8444,0.132634403,2144289,33086,14945,2117,0.233587112,330034,5810,2165,10,22,42232
2025-01-12,251,12335,195,195,1,1,52,0.054910243,9625,140,61,0.020570195,254,0.050227408,39621,768,277,7,0,4,0,12725,2,96,14,31,0,9690,0.019140022,202604,12861,10057,21862,193,0.005181347,291,171,0.058401639,30116,545,185,2,2,834,0.027386464,116343,2176,920,249.0,6375,0.030708661,0.0,7590,2166,1408,0.038244242,209010,3292,1560,764,0.011172367,155769,2074,850,0.021033823,364779,5366,2404,478,0.053467562,79396,1454,524,8,1,13057
2025-01-11,226,13855,167,167,1,2,64,0.066736184,12221,184,66,0.022171831,318,0.061795569,53544,867,345,5,0,3,0,15013,9,126,10,13,0,10866,0.020600927,214299,13903,11199,23579,266,0.003759398,405,207,0.069650067,28656,502,217,10,11,955,0.030362763,202841,2332,1063,222.0,7158,0.023418875,0.0,8359,2321,1646,0.043864091,266189,3890,1809,681,0.009347205,122735,1896,779,0.02147384,388924,5786,2582,591,0.065023655,94421,1555,630,1,6,14572
2025-01-10,380,38599,282,280,6,3,213,0.217346939,31480,445,220,0.058863538,1145,0.218344775,195142,2789,1195,19,0,30,0,51045,16,323,37,54,0,24662,0.044756509,480258,31153,25235,67377,867,0.006920415,1283,594,0.193800979,90664,1468,612,21,21,2534,0.07677392,276196,5459,2710,370.0,16244,0.017444018,0.0,19022,12311,6903,0.177857364,1172147,14646,7136,5577,0.068810226,815791,11398,5854,0.105287014,1987938,26044,12799,1953,0.210090361,317328,4706,2028,6,21,39868
2025-01-09,463,40658,328,326,8,6,208,0.206554121,35131,523,216,0.059396192,1157,0.217073171,203541,3160,1199,17,0,25,0,54242,22,315,32,75,0,25800,0.045199641,473856,32230,26306,72555,961,0.008324662,1454,662,0.211569191,113055,1740,692,31,31,3071,0.090217391,386883,6685,3276,454.0,18387,0.017953911,0.0,21142,13063,6526,0.163015512,1050592,14048,6813,6601,0.075381418,989490,14141,6903,0.104068577,2040082,28189,13594,2027,0.213660799,352823,5435,2107,6,28,42061
2025-01-08,587,43305,416,415,14,9,202,0.204660588,44257,629,209,0.062997888,1102,0.206948357,217627,2881,1143,26,0,32,0,71704,34,365,47,95,0,27076,0.047225856,544771,34818,27605,80030,942,0.014861996,1460,593,0.190308087,113261,1755,619,42,42,3341,0.098325436,466315,7575,3554,577.0,19703,0.020889826,0.0,22842,14670,7008,0.176018486,1560047,16106,7246,7773,0.087481571,1354316,16249,8068,0.115926224,2914363,32355,15165,1899,0.20125053,375668,5272,1974,12,29,44617
2025-01-07,512,48310,389,387,15,8,253,0.258163265,67710,718,257,0.069614662,1380,0.257126887,311742,3859,1410,31,0,11,0,86457,35,450,41,86,0,30809,0.053250531,582278,39100,31310,91720,1200,0.0125,1795,783,0.247863248,156955,2157,797,46,46,3957,0.117341795,623868,8670,4114,501.0,21036,0.018273206,0.0,24637,16067,8221,0.207198125,1906910,19006,8430,8045,0.089196621,1536728,18180,8267,0.126121529,3443638,37186,16479,2421,0.254654465,537258,6750,2470,8,46,49475
2025-01-06,425,40319,310,310,11,6,207,0.216527197,57008,518,211,0.058804655,1334,0.254823305,310283,3706,1352,32,0,1,0,76195,25,317,37,69,0,25447,0.044143872,497110,34270,25849,80704,775,0.014193548,1266,724,0.235830619,152697,2099,746,34,34,2910,0.089477892,462236,6651,3058,413.0,17180,0.017984568,0.0,20655,13981,7220,0.188679245,1686301,17223,7370,6892,0.081228564,1403976,16207,7047,0.11530056,3090277,33430,14314,2271,0.244588045,521341,6349,2315,15,34,41267
